PlayerMatch_key,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposite_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Player_Captain,Opposite_captain,Player_keeper,Opposite_keeper
59807700088,598077,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Mumbai Indians,Rajasthan Royals,2013,0,28,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700131,598077,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Rajasthan Royals,2013,0,27,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700147,598077,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Mumbai Indians,Rajasthan Royals,2013,0,30,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700194,598077,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Rajasthan Royals,2013,0,30,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700207,598077,207,AP Tare,11/7/1987,Right-hand bat,N/A,India,Player,Mumbai Indians,Rajasthan Royals,2013,0,26,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700208,598077,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Rajasthan Royals,2013,0,28,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700221,598077,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Rajasthan Royals,2013,0,26,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700356,598077,356,R Dhawan,2/19/1990,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Rajasthan Royals,2013,0,23,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807700357,598077,357,MG Johnson,11/2/1981,Left-hand bat,Left-arm fast,Australia,Player,Mumbai Indians,Rajasthan Royals,2013,0,32,1,RG Sharma,R Dravid,KD Karthik,DH Yagnik
59807800050,598078,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2013,0,33,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800057,598078,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2013,0,26,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800088,598078,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,Keeper,Mumbai Indians,Chennai Super Kings,2013,0,28,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800131,598078,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Chennai Super Kings,2013,0,27,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800147,598078,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Mumbai Indians,Chennai Super Kings,2013,0,30,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800194,598078,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2013,0,30,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800207,598078,207,AP Tare,11/7/1987,Right-hand bat,N/A,India,Player,Mumbai Indians,Chennai Super Kings,2013,0,26,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800208,598078,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2013,0,28,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800221,598078,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2013,1,26,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800356,598078,356,R Dhawan,2/19/1990,Right-hand bat,Right-arm medium-fast,India,Player,Mumbai Indians,Chennai Super Kings,2013,0,23,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800357,598078,357,MG Johnson,11/2/1981,Left-hand bat,Left-arm fast,Australia,Player,Mumbai Indians,Chennai Super Kings,2013,0,32,1,RG Sharma,MS Dhoni,KD Karthik,MS Dhoni
59807800019,598078,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2013,0,38,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800020,598078,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2013,0,32,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800021,598078,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2013,0,27,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800023,598078,23,S Badrinath,8/30/1980,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2013,0,33,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800035,598078,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Mumbai Indians,2013,0,25,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800071,598078,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Mumbai Indians,2013,0,30,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800109,598078,109,JA Morkel,6/10/1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Chennai Super Kings,Mumbai Indians,2013,0,32,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800185,598078,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2013,0,29,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800201,598078,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2013,0,27,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800350,598078,350,CH Morris,4/30/1987,Right-hand bat,Right-arm fast-medium,South Africa,Player,Chennai Super Kings,Mumbai Indians,2013,0,26,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
59807800364,598078,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2013,0,25,0,MS Dhoni,RG Sharma,MS Dhoni,KD Karthik
72928400015,729284,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,36,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400019,729284,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,39,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400050,729284,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,34,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400057,729284,57,RG Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kolkata Knight Riders,2014,0,27,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400131,729284,131,PP Ojha,9/5/1986,Left-hand bat,Slow left-arm orthodox,India,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,28,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400194,729284,194,SL Malinga,8/28/1983,Right-hand bat,Right-arm fast,Sri Lanka,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,31,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400207,729284,207,AP Tare,11/7/1987,Right-hand bat,N/A,India,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,27,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400208,729284,208,AT Rayudu,9/23/1985,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,29,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400221,729284,221,KA Pollard,5/12/1987,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,27,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400360,729284,360,CM Gautam,3/8/1986,Right-hand bat,N/A,India,Keeper,Mumbai Indians,Kolkata Knight Riders,2014,0,28,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400372,729284,372,CJ Anderson,12/13/1990,Left-hand bat,Left-arm medium-fast,New Zealand,Player,Mumbai Indians,Kolkata Knight Riders,2014,0,24,0,RG Sharma,G Gambhir,CM Gautam,RV Uthappa
72928400009,729284,9,JH Kallis,10/16/1975,Right-hand bat,Right-arm fast-medium,South Africa,Player,Kolkata Knight Riders,Mumbai Indians,2014,1,39,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400031,729284,31,YK Pathan,11/17/1982,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,32,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400040,729284,40,G Gambhir,10/14/1981,Left-hand bat,Legbreak,India,Captain,Kolkata Knight Riders,Mumbai Indians,2014,0,33,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400046,729284,46,RV Uthappa,11/11/1985,Right-hand bat,Right-arm medium,India,Keeper,Kolkata Knight Riders,Mumbai Indians,2014,0,29,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400067,729284,67,PP Chawla,12/24/1988,Left-hand bat,Legbreak,India,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,26,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400081,729284,81,R Vinay Kumar,2/12/1984,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,30,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400096,729284,96,MK Pandey,9/10/1989,Right-hand bat,Right-arm medium,India,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,25,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400190,729284,190,M Morkel,10/6/1984,Left-hand bat,Right-arm fast,South Africa,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,30,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400276,729284,276,Shakib Al Hasan,3/24/1987,Left-hand bat,Slow left-arm orthodox,Bangladesh,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,27,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400308,729284,308,SA Yadav,9/14/1990,Right-hand bat,Right-arm offbreak,India,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,24,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928400315,729284,315,SP Narine,5/26/1988,Left-hand bat,Right-arm offbreak,West Indies,Player,Kolkata Knight Riders,Mumbai Indians,2014,0,26,1,G Gambhir,RG Sharma,RV Uthappa,CM Gautam
72928600052,729286,52,LRPL Taylor,3/8/1984,Right-hand bat,Right-arm offbreak,New Zealand,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,30,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600087,729286,87,MK Tiwary,11/14/1985,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,29,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600088,729286,88,KD Karthik,6/1/1985,Right-hand bat,N/A,India,CaptainKeeper,Delhi Daredevils,Royal Challengers Bangalore,2014,0,29,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600154,729286,154,JP Duminy,4/14/1984,Left-hand bat,Right-arm offbreak,South Africa,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,30,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600185,729286,185,M Vijay,4/1/1984,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,30,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600235,729286,235,R Sharma,4/30/1987,Right-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,27,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600260,729286,260,MA Agarwal,2/16/1991,Right-hand bat,N/A,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,23,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600267,729286,267,WD Parnell,7/30/1989,Left-hand bat,Left-arm medium-fast,South Africa,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,25,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600293,729286,293,S Nadeem,8/12/1989,Right-hand bat,Slow left-arm orthodox,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,25,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600347,729286,347,Mohammed Shami,9/3/1990,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,24,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600376,729286,376,JDS Neesham,9/17/1990,Left-hand bat,Right-arm medium,New Zealand,Player,Delhi Daredevils,Royal Challengers Bangalore,2014,0,24,0,KD Karthik,V Kohli,KD Karthik,PA Patel
72928600008,729286,8,V Kohli,11/5/1988,Right-hand bat,Right-arm medium,India,Captain,Royal Challengers Bangalore,Delhi Daredevils,2014,0,26,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600017,729286,17,PA Patel,3/9/1985,Left-hand bat,N/A,India,Keeper,Royal Challengers Bangalore,Delhi Daredevils,2014,0,29,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600027,729286,27,Yuvraj Singh,12/12/1981,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,33,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600106,729286,106,AB Dinda,3/25/1984,Right-hand bat,Right-arm medium-fast,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,30,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600109,729286,109,JA Morkel,6/10/1981,Left-hand bat,Right-arm medium-fast,South Africa,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,33,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600110,729286,110,AB de Villiers,2/17/1984,Right-hand bat,Right-arm medium,South Africa,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,30,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600296,729286,296,VR Aaron,10/29/1989,Right-hand bat,Right-arm fast,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,25,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600301,729286,301,S Rana,9/18/1984,Right-hand bat,Right-arm medium-fast,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,30,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600373,729286,373,NJ Maddinson,12/21/1991,Left-hand bat,Slow left-arm orthodox,Australia,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,23,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600378,729286,378,MA Starc,1/30/1990,Left-hand bat,Left-arm fast,Australia,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,0,24,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928600382,729286,382,YS Chahal,7/23/1990,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2014,1,24,1,V Kohli,KD Karthik,PA Patel,KD Karthik
72928800002,729288,2,BB McCullum,9/27/1981,Right-hand bat,Right-arm medium,New Zealand,Player,Chennai Super Kings,Kings XI Punjab,2014,0,33,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800020,729288,20,MS Dhoni,7/7/1981,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,2014,0,33,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800021,729288,21,SK Raina,11/27/1986,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kings XI Punjab,2014,0,28,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800035,729288,35,RA Jadeja,12/6/1988,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Kings XI Punjab,2014,0,26,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800071,729288,71,DJ Bravo,10/7/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Chennai Super Kings,Kings XI Punjab,2014,0,31,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800073,729288,73,A Nehra,4/29/1979,Right-hand bat,Left-arm medium-fast,India,Player,Chennai Super Kings,Kings XI Punjab,2014,0,35,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800147,729288,147,DR Smith,4/12/1983,Right-hand bat,Right-arm medium,West Indies,Player,Chennai Super Kings,Kings XI Punjab,2014,0,31,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800201,729288,201,R Ashwin,9/17/1986,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Kings XI Punjab,2014,0,28,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800303,729288,303,F du Plessis,7/13/1984,Right-hand bat,Legbreak,South Africa,Player,Chennai Super Kings,Kings XI Punjab,2014,0,30,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800322,729288,322,P Negi,1/6/1993,Left-hand bat,Slow left-arm orthodox,India,Player,Chennai Super Kings,Kings XI Punjab,2014,0,21,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800364,729288,364,MM Sharma,9/18/1988,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Kings XI Punjab,2014,0,26,0,MS Dhoni,GJ Bailey,MS Dhoni,WP Saha
72928800041,729288,41,V Sehwag,10/20/1978,Right-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Chennai Super Kings,2014,0,36,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800062,729288,62,WP Saha,10/24/1984,Right-hand bat,N/A,India,Keeper,Kings XI Punjab,Chennai Super Kings,2014,0,30,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800151,729288,151,L Balaji,9/27/1981,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Chennai Super Kings,2014,0,33,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800197,729288,197,GJ Bailey,9/7/1982,Right-hand bat,Right-arm medium,Australia,Captain,Kings XI Punjab,Chennai Super Kings,2014,0,32,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800203,729288,203,CA Pujara,1/25/1988,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Chennai Super Kings,2014,0,26,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800305,729288,305,GJ Maxwell,10/14/1988,Right-hand bat,Right-arm offbreak,Australia,Player,Kings XI Punjab,Chennai Super Kings,2014,1,26,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800320,729288,320,DA Miller,6/10/1989,Left-hand bat,Right-arm offbreak,South Africa,Player,Kings XI Punjab,Chennai Super Kings,2014,0,25,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800333,729288,333,P Awana,7/19/1986,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Chennai Super Kings,2014,0,28,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800356,729288,356,R Dhawan,2/19/1990,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Chennai Super Kings,2014,0,24,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800357,729288,357,MG Johnson,11/2/1981,Left-hand bat,Left-arm fast,Australia,Player,Kings XI Punjab,Chennai Super Kings,2014,0,33,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72928800374,729288,374,AR Patel,1/20/1994,Left-hand bat,Slow left-arm orthodox,India,Player,Kings XI Punjab,Chennai Super Kings,2014,0,20,1,GJ Bailey,MS Dhoni,WP Saha,MS Dhoni
72929000042,729290,42,S Dhawan,12/5/1985,Left-hand bat,Right-arm offbreak,India,Captain,Sunrisers Hyderabad,Rajasthan Royals,2014,0,29,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000054,729290,54,Y Venugopal Rao,2/26/1982,Right-hand bat,Right-arm offbreak,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,32,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000084,729290,84,I Sharma,9/2/1988,Right-hand bat,Right-arm fast-medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,26,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000094,729290,94,DW Steyn,6/27/1983,Right-hand bat,Right-arm fast,South Africa,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,31,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000136,729290,136,A Mishra,11/24/1982,Right-hand bat,Legbreak,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,32,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000166,729290,166,KV Sharma,10/23/1987,Left-hand bat,Legbreak googly,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,27,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000187,729290,187,DA Warner,10/27/1986,Left-hand bat,Legbreak,Australia,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,28,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000254,729290,254,AJ Finch,11/17/1986,Right-hand bat,Slow left-arm orthodox,Australia,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,28,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000299,729290,299,B Kumar,2/5/1990,Right-hand bat,Right-arm medium,India,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,24,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000354,729290,354,KL Rahul,4/18/1992,Right-hand bat,N/A,India,Keeper,Sunrisers Hyderabad,Rajasthan Royals,2014,0,22,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000362,729290,362,DJG Sammy,12/20/1983,Right-hand bat,Right-arm medium-fast,West Indies,Player,Sunrisers Hyderabad,Rajasthan Royals,2014,0,31,0,S Dhawan,SR Watson,KL Rahul,SV Samson
72929000032,729290,32,SR Watson,6/17/1981,Right-hand bat,Right-arm fast-medium,Australia,Captain,Rajasthan Royals,Sunrisers Hyderabad,2014,0,33,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000048,729290,48,AM Nayar,10/8/1983,Left-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,31,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000080,729290,80,DS Kulkarni,12/10/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,26,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000085,729290,85,AM Rahane,6/6/1988,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,1,26,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000089,729290,89,R Bhatia,10/22/1979,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,35,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000104,729290,104,BJ Hodge,12/29/1974,Right-hand bat,Right-arm offbreak,Australia,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,40,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000255,729290,255,STR Binny,6/3/1984,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,30,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000310,729290,310,JP Faulkner,4/29/1990,Right-hand bat,Left-arm fast-medium,Australia,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,24,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000351,729290,351,SV Samson,11/11/1994,Right-hand bat,N/A,India,Keeper,Rajasthan Royals,Sunrisers Hyderabad,2014,0,20,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000363,729290,363,KW Richardson,2/12/1991,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,23,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929000370,729290,370,PV Tambe,10/8/1971,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Sunrisers Hyderabad,2014,0,43,1,SR Watson,S Dhawan,SV Samson,KL Rahul
72929200015,729292,15,Z Khan,10/7/1978,Right-hand bat,Left-arm fast-medium,India,Player,Mumbai Indians,Royal Challengers Bangalore,2014,0,36,0,RG Sharma,V Kohli,AP Tare,PA Patel
72929200019,729292,19,MEK Hussey,5/27/1975,Left-hand bat,Right-arm medium,Australia,Player,Mumbai Indians,Royal Challengers Bangalore,2014,0,39,0,RG Sharma,V Kohli,AP Tare,PA Patel
72929200050,729292,50,Harbhajan Singh,7/3/1980,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Royal Challengers Bangalore,2014,0,34,0,RG Sharma,V Kohli,AP Tare,PA Patel
